575	2653281
576	2726859
577	2774935
578	2834146
579	2881689
580	2909407
581	2946719
582	2996373
583	2996319
584	3034538
585	3034107
586	3040267
587	3028733
588	3027230
589	3024894
590	3009837
591	2983139
592	3001339
593	2986597
594	2930415
595	2906325
596	2863381
597	2850895
598	2802159
599	2774050
600	2731414
601	2663701
602	2642019
603	2603050
604	2543128
605	2498169
606	2443437
607	2420357
608	2386062
609	2303867
610	2259664
611	2232277
612	2157953
613	2100839
614	2071188
615	2016563
616	1952166
617	1912548
618	1869678
619	1807971
620	1768891
621	1696572
622	1668888
623	1600841
624	1556959
625	1512706
626	1466703
627	1430104
628	1373548
629	1326273
630	1279367
631	1233503
632	1182685
633	1157698
634	1100494
635	1066508
636	1027152
637	980275
638	945594
639	912385
640	867915
641	836663
642	789575
643	765210
644	725666
645	693634
646	655078
647	632477
648	604674
649	589115
650	559496
651	549364
652	537822
653	529779
654	504847
655	494545
656	489644
657	475486
658	468988
659	445921
660	441101
661	429715
662	426448
663	413139
664	402735
665	383853
666	380518
667	356429
668	363088
669	341204
670	336019
671	321481
672	310623
673	300530
674	292975
675	286108
676	270754
677	259470
678	254865
679	242890
680	234537
681	228560
682	223493
683	204725
684	202504
685	192703
686	189183
687	178181
688	170104
689	166357
690	157687
691	147791
692	145558
693	137402
694	132866
695	126171
696	118155
697	115948
698	106616
699	104510
700	98875

