505	4233414
506	4719680
507	5169441
508	5633594
509	6063244
510	6468465
511	6765571
512	7046034
513	7236934
514	7345490
515	7375736
516	7368318
517	7285846
518	7159281
519	6979775
520	6766617
521	6528313
522	6287846
523	6018768
524	5760419
525	5494365
526	5224541
527	4966556
528	4735304
529	4504999
530	4274558
531	4067997
532	3887332
533	3682916
534	3508424
535	3367735
536	3210009
537	3095252
538	2973958
539	2845564
540	2750514
541	2664599
542	2582735
543	2503474
544	2418214
545	2364355
546	2308122
547	2253260
548	2202368
549	2148453
550	2095615
551	2042406
552	2010728
553	1949712
554	1907392
555	1869342
556	1814099
557	1784347
558	1740366
559	1713327
560	1687432
561	1660066
562	1645019
563	1620045
564	1606478
565	1581806
566	1562541
567	1555992
568	1559855
569	1547384
570	1530041
571	1515269
572	1516551
573	1505486
574	1491149
575	1478009
576	1463903
577	1459975
578	1442787
579	1438657
580	1422602
581	1407436
582	1398265
583	1375460
584	1365204
585	1344143
586	1331715
587	1315773
588	1294154
589	1289945
590	1264374
591	1247030
592	1226827
593	1219740
594	1192733
595	1169880
596	1142757
597	1133140
598	1104707
599	1071681
600	1062013
601	1033659
602	1019497
603	990438
604	975172
605	952106
606	921034
607	903075
608	883204
609	868226
610	838713
611	823566
612	788004
613	781768
614	754157
615	740279
616	710465
617	701780
618	667511
619	652192
620	627032
621	602738
622	592378
623	574310
624	559783
625	540142
626	522113
627	500733
628	484660
629	465998
630	461009
631	434845
632	424146
633	408627
634	387144
635	367524
636	355507
637	340642
638	328670
639	317010
640	303696
641	290635
642	278028
643	261662
644	251314
645	239422
646	227824
647	218492
648	210715
649	202253
650	194689
651	190038
652	189796
653	180102
654	176694
655	169065
656	168128
657	161922
658	158105
659	157225
660	151186
661	147348
662	143192
663	141696
664	138391
665	132197
666	130132
667	127427
668	124261
669	118253
670	114572
671	110889
672	107366
673	102720
674	103934
675	94928
676	91961
677	88645
678	87647
679	85667
680	81937
681	77821
682	74296
683	74436
684	70491
685	67675
686	63705
687	62138
688	57332
689	57167
690	53543
691	52719
692	48650
693	46897
694	45515
695	42620
696	43967
697	38705
698	36363
699	36429
700	34523

