575	3041.7
576	3042.2
577	2133.5
578	2109.3
579	1123.9
580	1255.1
581	921.11
582	436.55
583	358.56
584	614.84
585	515.27
586	230.36
587	384.92
588	309.15
589	128.82
590	231.51
591	205.63
592	359.68
593	461.34
594	334.62
595	154.12
596	335.49
597	102.64
598	128.5
599	281.89
600	307.06
601	568.44
602	384.3
603	179.55
604	436.33
605	282.17
606	179.45
607	128.53
608	154.41
609	333.76
610	282.85
611	128.03
612	359.73
613	179.79
614	462.93
615	206.79
616	283.42
617	517.7
618	337.82
619	205.3
620	179.99
621	540.41
622	231.53
623	231.78
624	154.51
625	231.04
626	458.3
627	330.69
628	282.05
629	305.65
630	229.04
631	178.38
632	305.21
633	280.66
634	127.71
635	204.33
636	76.915
637	153.22
638	204.02
639	306.63
640	152.78
641	177.92
642	228.16
643	101.85
644	304.85
645	153.51
646	356.67
647	331.54
648	179.86
649	228.8
650	101.68
651	152.99
652	254.64
653	127.4
654	229.76
655	334.54
656	254.71
657	228.5
658	152.91
659	254.14
660	178
661	254.79
662	229.46
663	152.6
664	203.81
665	179.09
666	229.28
667	178.83
668	76.54
669	229.6
670	101.98
671	127.4
672	204.49
673	306.96
674	255.55
675	255.92
676	307.92
677	434.6
678	203.57
679	255.13
680	332.53
681	588.56
682	409.84
683	480.34
684	481.59
685	787.16
686	304.42
687	254.45
688	561.06
689	609.38
690	533.56
691	380.62
692	636.63
693	819.58
694	743.51
695	509.68
696	407.92
697	611.29
698	686.09
699	763.65
700	482.95

