505	8181.1
506	8305.5
507	7597.8
508	6411
509	4274.6
510	3537.7
511	2933.7
512	2494.4
513	2425.5
514	1917.4
515	1631
516	1665.6
517	1219.1
518	1646.7
519	1431.8
520	1578.9
521	1307.6
522	1787.8
523	1506.4
524	1564.4
525	1626.7
526	1553.7
527	1626.3
528	1426.2
529	1364.3
530	1619.1
531	1777.8
532	1328.5
533	1331
534	1649.4
535	1357.2
536	866.98
537	1345.1
538	1513.3
539	873.49
540	1120.5
541	1043.6
542	866.13
543	985.59
544	996.67
545	1088.4
546	1048.9
547	1087
548	1183.7
549	1029.6
550	1184.4
551	926.71
552	1025.1
553	1020.7
554	1104.5
555	835.24
556	1016.8
557	1258.5
558	753.11
559	951.6
560	589.26
561	678.93
562	816.05
563	785.98
564	680.8
565	889.59
566	782.8
567	634.35
568	906.22
569	1057.1
570	946.63
571	846.34
572	600.12
573	753.44
574	826.57
575	1238.4
576	1234.7
577	1145.8
578	1285.9
579	1511.1
580	2097.3
581	1650.2
582	1946
583	2441.6
584	2613.4
585	3830.6
586	3341.7
587	4503.1
588	3887.4
589	3892.9
590	4016.6
591	4063.8
592	4437.2
593	3779
594	3413.5
595	2750.2
596	3214.6
597	2383.2
598	1794.3
599	921.31
600	966.69
601	625.1
602	527.49
603	497.48
604	738.39
605	421.87
606	455.76
607	376.88
608	361.72
609	621.51
610	440.66
611	512.67
612	571.35
613	469.29
614	272.52
615	243.63
616	211.46
617	407.92
618	228.73
619	378.14
620	468.46
621	182.35
622	257.22
623	227.2
624	272.53
625	305.35
626	107.02
627	166.3
628	105.84
629	211.6
630	168.62
631	105.76
632	242.71
633	286.09
634	317.29
635	271.57
636	136.11
637	304.78
638	151.07
639	151.54
640	257.2
641	256.48
642	272.51
643	75.753
644	136.5
645	198.77
646	165.8
647	181.34
648	166.35
649	105.9
650	136.55
651	152.23
652	212.07
653	242.48
654	136.26
655	197.57
656	121.32
657	212.1
658	170.6
659	106.44
660	136.33
661	135.91
662	60.537
663	105.81
664	181.5
665	135.76
666	60.447
667	60.249
668	120.83
669	181.99
670	272.9
671	135.79
672	152.47
673	120.64
674	136.59
675	151.43
676	151.32
677	241.44
678	180.91
679	197.4
680	105.93
681	75.576
682	60.578
683	166.08
684	122.59
685	120.68
686	60.473
687	91.363
688	166.54
689	45.321
690	120.74
691	151.19
692	75.722
693	90.786
694	106.88
695	45.424
696	121.33
697	91.4
698	166.61
699	105.86
700	75.511

