472	36915
473	32355
474	29324
475	26780
476	21475
477	16726
478	12449
479	8533.2
480	6799.8
481	5028.2
482	3896.4
483	3475
484	4010.2
485	3645.6
486	3365.2
487	3695.8
488	3271.1
489	3960.5
490	3177.8
491	3970.5
492	4003.1
493	3324.5
494	3892.7
495	4054.5
496	3767.9
497	4002.1
498	3871.4
499	3845.2
500	3633
501	4296.7
502	3666
503	3987.2
504	4250.1
505	3914.2
506	3503.7
507	3947.8
508	4091.3
509	4161.9
510	3496.5
511	4101
512	4348.9
513	3691.1
514	3468
515	3695.2
516	4260
517	3772.1
518	3884.7
519	3358.5
520	4114.1
521	4014.5
522	3388.2
523	3668.4
524	3524
525	3227.4
526	3460.7
527	3969.8
528	4840.7
529	4886.7
530	4900.3
531	5220.7
532	5721.9
533	6000.2
534	5556.8
535	7296.1
536	8293.6
537	9834
538	10717
539	11772
540	12798
541	15254
542	15367
543	16931
544	15139
545	16159
546	13651
547	14545
548	10489
549	9056.8
550	7948.5
551	6151.4
552	5012.4
553	4135.7
554	3214.7
555	3495.4
556	3236.1
557	2850.9
558	2882
559	2513.2
560	2613.4
561	2607.3
562	2743.8
563	2779.4
564	2271.4
565	2604.3
566	2468.5
567	2137.5
568	2130.6
569	2165.4
570	1930.3
571	1877.2
572	1999.9
573	2155
574	1619.4
575	1910.3
576	1811.3
577	1795.6
578	1576.6
579	1560
580	1667.4
581	1542.8
582	1615.4
583	1597.1
584	1324.1
585	1763.1
586	1240.8
587	1890.2
588	1797.1
589	1064.4
590	1525.7
591	1907
592	1327.5
593	1275.7
594	1912.5
595	1362.6
596	1436.5
597	1595.5
598	1285.9
599	1457.4
600	1160
601	1182.4
602	1273.1
603	1329.4
604	1236.1
605	1055.8
606	1401.9
607	1209.6
608	948.14
609	1314.1
610	1385.4
611	1094.4
612	932.03
613	1023.7
614	763.31
615	911.81
616	656.39
617	939.83
618	1041.1
619	986.93
620	1124.8
621	1319.7
622	993.8
623	1450.1
624	891.37
625	767.64
626	652
627	711.69
628	1001.2
629	779.18
630	654.68
631	798.6
632	737.7
633	635.31
634	889.85
635	835.89
636	799.71
637	943.97
638	782.35
639	745.04
640	840.55
641	836.33
642	818.19
643	546.52
644	820.33
645	654.09
646	582.69
647	643.48
648	619.83
649	802.04
650	621.05

