520	11678
521	10294
522	7749.5
523	7540.3
524	6453.3
525	4081.7
526	3430.9
527	2551.2
528	1840.3
529	2162.9
530	1492.5
531	1610.7
532	1171.8
533	1535.9
534	1366.9
535	1336.4
536	1342.4
537	1175.5
538	1411.1
539	1174.1
540	1108.2
541	1194.8
542	995.88
543	1239.9
544	1272.5
545	1128.5
546	1157.7
547	1046.3
548	1175.2
549	1160.8
550	1458.7
551	1097.4
552	1030.9
553	993.74
554	1090.1
555	876.65
556	989.45
557	916.03
558	800.94
559	844.25
560	683.46
561	750.04
562	1060.7
563	1238
564	798.51
565	702.48
566	635.2
567	573.16
568	716.78
569	793.45
570	875.4
571	617.81
572	895.92
573	828
574	1267.2
575	682.09
576	570.2
577	784.91
578	521.45
579	815.11
580	407.59
581	604.05
582	607.71
583	501.78
584	521.32
585	616.74
586	845.84
587	812.26
588	537.87
589	597.17
590	679.12
591	710.8
592	764.9
593	564.68
594	953.64
595	826.17
596	970.02
597	861.27
598	1269.6
599	1268.4
600	1024.5
601	1255.6
602	1580.5
603	1525.6
604	1982
605	1744
606	2378
607	2620.2
608	1898.6
609	2599.8
610	2563.6
611	3512.1
612	3047.6
613	2686
614	2512.9
615	2561.5
616	2733.9
617	2349.2
618	1573.5
619	1920.3
620	1010.5
621	1078.6
622	902.2
623	476.33
624	538.09
625	523.57
626	459.17
627	440.88
628	441.2
629	359.32
630	359.26
631	439.69
632	457.55
633	378.44
634	343.01
635	310.8
636	262.43
637	446.42
638	505.29
639	522.77
640	423.65
641	359.24
642	261.39
643	511.24
644	211.95
645	261.23
646	311.9
647	228.9
648	328.28
649	296.12
650	228.42

